Data Medicao,"NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número)","PRECIPITACAO TOTAL, MENSAL (AUT)(mm)","PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB)","TEMPERATURA MEDIA, MENSAL (AUT)(°C)","VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s)","VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s)"
2010-01-31,15.0,222.4,910.6,23.1,9.6,2.5
2010-02-28,7.0,20.0,910.5,23.8,7.3,2.6
2010-03-31,16.0,247.0,910.3,23.1,7.3,2.4
2010-04-30,7.0,110.6,911.7,22.1,6.0,2.4
2010-05-31,4.0,26.6,911.8,22.2,6.3,2.1
2010-06-30,0.0,0.0,914.9,19.9,6.4,2.5
2010-07-31,0.0,0.0,915.0,20.2,7.1,3.0
2010-08-31,1.0,0.0,914.5,21.0,6.8,2.7
2010-09-30,1.0,7.8,912.3,23.7,8.0,3.3
2010-10-31,11.0,113.0,909.7,24.9,7.7,2.9
2010-11-30,23.0,242.0,909.0,21.9,8.9,2.6
2010-12-31,20.0,231.4,907.6,22.9,8.9,2.5
2011-01-31,17.0,144.2,908.9,22.7,8.3,2.4
2011-02-28,13.0,43.6,909.7,23.1,7.7,2.2
2011-03-31,21.0,267.2,909.5,22.2,7.2,1.9
2011-04-30,8.0,72.4,911.4,21.9,7.7,2.4
2011-05-31,1.0,9.2,912.4,20.6,6.0,2.4
2011-06-30,0.0,0.0,913.4,20.3,7.8,2.6
2011-07-31,0.0,0.0,913.8,20.5,7.4,2.9
2011-08-31,0.0,0.0,913.4,22.9,8.3,2.9
2011-09-30,1.0,1.8,913.4,23.7,6.8,3.3
2011-10-31,11.0,88.73333333333333,909.5,23.1,12.2,2.8
2011-11-30,6.0,22.8,910.7333333333332,22.0,9.2,2.566666666666667
2011-12-31,10.0,89.73333333333335,909.3,22.2,9.1,2.4
2012-01-31,8.0,40.06666666666667,912.4333333333334,21.266666666666666,7.2,2.4333333333333336
2012-02-29,7.0,25.200000000000003,910.4,22.8,6.9,2.5
2012-03-31,11.0,105.6,910.9,23.0,8.3,2.3
2012-04-30,2.0,28.6,910.9,23.3,6.9,2.4
2012-05-31,10.0,13.8,913.1,20.7,6.6,2.6
2012-06-30,2.0,3.6,913.9,21.7,6.0,2.5
2012-07-31,4.0,2.8,914.1,21.0,7.6,2.8
2012-08-31,9.0,14.2,915.7,20.7,7.9,3.7
2012-09-30,0.0,0.0,913.4,24.5,8.3,3.4
2012-10-31,3.0,6.266666666666667,911.5333333333333,24.4,8.1,2.966666666666667
2012-11-30,1.0,11.4,912.5333333333333,23.899999999999995,9.7,2.9333333333333336
2012-12-31,2.0,5.133333333333334,911.9333333333334,25.133333333333336,9.3,2.6666666666666665
2013-01-31,5.0,1.5999999999999999,913.2333333333335,21.23333333333333,7.9,2.766666666666667
2013-02-28,7.0,30.933333333333337,910.3,23.8,8.0,2.7
2013-03-31,15.0,227.0,910.7,23.3,7.2,2.1
2013-04-30,14.0,97.4,912.0,21.3,6.4,1.9
2013-05-31,3.0,17.8,912.7,20.9,6.1,2.2
2013-06-30,2.0,14.2,913.7,20.8,5.3,2.2
2013-07-31,0.0,0.0,914.6,21.1,6.6,2.9
2013-08-31,0.0,0.0,913.6,21.9,7.5,3.2
2013-09-30,6.0,23.8,912.5,23.5,8.4,3.3
