Data Medicao,"NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número)","PRECIPITACAO TOTAL, MENSAL (AUT)(mm)","PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB)","TEMPERATURA MEDIA, MENSAL (AUT)(°C)","VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s)","VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s)"
2017-03-31,4.0,16.53333333333333,1003.0,24.433333333333334,4.8999999999999995,1.1333333333333333
2017-04-30,4.0,6.6,1003.8,24.9,5.6,1.5
2017-05-31,7.0,53.6,1005.6,22.5,5.2,1.2
2017-06-30,11.0,84.6,1007.7,21.9,7.4,1.2
2017-07-31,23.0,78.0,1012.7,19.3,7.3,1.3
2017-08-31,8.0,6.2,1008.1,20.0,6.3,1.3
2017-09-30,15.0,17.2,1009.9,21.4,5.3,1.4
2017-10-31,10.0,41.4,1004.0,25.2,7.2,1.7
2017-11-30,17.0,128.6,1001.8,24.3,7.1,1.8
2017-12-31,20.0,223.4,1000.6,25.2,6.0,1.4
2018-01-31,11.0,130.8,1001.5,27.0,5.2,1.4
2018-02-28,15.0,230.0,1001.0,25.6,7.7,1.3
2018-03-31,15.0,133.2,1000.6,26.3,5.1,1.2
2018-04-30,21.0,112.8,1004.9,23.5,6.7,1.1
2018-05-31,17.0,58.4,1006.6,21.8,4.7,1.1
2018-06-30,13.0,32.6,1007.8,21.5,5.2,1.0
2018-07-31,10.0,5.2,1008.2,20.8,4.1,1.0
2018-08-31,9.0,37.6,1007.9,22.1,5.7,1.3
2018-09-30,7.0,13.0,1004.6,23.3,7.4,1.5
2018-10-31,17.0,77.2,1002.8,24.7,7.7,1.7
2018-11-30,18.0,139.2,1003.0,24.6,5.7,1.4
2018-12-31,14.0,329.0,1001.8,25.4,7.5,1.3
2019-01-31,7.0,6.0,1003.8,27.3,5.0,1.3
2019-02-28,7.0,69.2,1000.7,28.0,7.3,1.3
2019-03-31,7.0,56.0,1002.1,27.1,7.5,1.4
2019-04-30,13.0,33.2,1002.2,26.5,6.3,1.2
2019-05-31,7.0,40.0,1003.6,24.6,5.1,1.1
2019-06-30,12.0,12.0,1008.5,22.4,5.7,1.1
2019-07-31,11.0,15.8,1008.3,21.0,6.9,1.3
2019-08-31,7.0,24.4,1010.2,21.6,8.1,1.7
2019-09-30,8.0,24.8,1006.4,24.2,7.9,1.8
2019-10-31,11.0,45.0,1003.8,25.3,6.4,1.5
2019-11-30,19.0,215.6,1001.4,25.0,7.5,1.4
